,tweet_id,text,rating_numerator,rating_denominator,retweet_count,favorite_count,name,dogs_stage,dog_breed,prediction,timestamp,jpg_url
609,668528771708952576,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,12.0,10.0,188,401,Gòrdón,None,Labrador_retriever,0.1958349999999999,2015-11-22,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg
608,668507509523615744,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,10.0,10.0,87,276,a,None,basenji,0.0553793999999999,2015-11-22,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg
607,668496999348633600,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,8.0,10.0,114,358,Jo,None,Staffordshire_bullterrier,0.412879,2015-11-22,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg
605,668480044826800133,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help https://t.co/be3zMW0Qj5,11.0,10.0,127,394,DayZ,None,Labrador_retriever,0.0999648,2015-11-22,https://pbs.twimg.com/media/CUbrDWOWcAEyMdM.jpg
606,668484198282485761,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups https://t.co/uXgmECGYEB,9.0,10.0,207,371,None,None,standard_poodle,0.587372,2015-11-22,https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg
63,668274247790391296,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,10.0,10.0,196,717,Sophie,None,soft-coated_wheaten_terrier,0.4063739999999999,2015-11-22,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg
62,668286279830867968,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,11.0,10.0,116,436,Rusty,None,golden_retriever,0.215944,2015-11-22,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg
57,668221241640230912,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,10.0,10.0,168,452,None,None,chow,0.395101,2015-11-22,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg
58,668237644992782336,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,10.0,10.0,2411,5423,Torque,None,chow,0.8093199999999999,2015-11-22,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg
59,668248472370458624,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,8.0,10.0,406,838,Bisquick,None,Chihuahua,0.7345470000000001,2015-11-22,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg
60,668256321989451776,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,13.0,10.0,516,1147,Jareld,None,Pembroke,0.0944294,2015-11-22,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg
66,668297328638447616,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,9.0,10.0,255,555,None,None,Eskimo_dog,0.0327838,2015-11-22,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg
604,668932921458302977,This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 https://t.co/rcrKkL7eB6,9.0,10.0,50,227,Herald,None,standard_poodle,0.237638,2015-11-23,https://pbs.twimg.com/media/CUiG6_ZXAAAPaw_.jpg
615,668627278264475648,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,9.0,10.0,96,281,Timofy,None,French_bulldog,0.965403,2015-11-23,https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg
613,668623201287675904,This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,10.0,10.0,651,1244,Jomathan,None,Chihuahua,0.708163,2015-11-23,https://pbs.twimg.com/media/CUdtP1xUYAIeBnE.jpg
614,668625577880875008,This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,10.0,10.0,111,326,Maks,None,groenendael,0.0544548,2015-11-23,https://pbs.twimg.com/media/CUdvambWoAA007z.jpg
616,668631377374486528,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,5.0,10.0,280,616,Zeek,None,miniature_schnauzer,0.904549,2015-11-23,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg
622,668815180734689280,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,7.0,10.0,225,490,a,None,redbone,0.461172,2015-11-23,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg
618,668636665813057536,This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,10.0,10.0,434,916,an,None,komondor,0.999956,2015-11-23,https://pbs.twimg.com/media/CUd5gBGWwAA0IVA.jpg
617,668633411083464705,This is Churlie. He likes bagels. 10/10 https://t.co/k8P6FZlzAG,10.0,10.0,1375,2455,Churlie,None,Pekinese,0.589011,2015-11-23,https://pbs.twimg.com/media/CUd2ieCUcAAexyT.jpg
626,668892474547511297,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 https://t.co/HyDpTU5Jhj,11.0,10.0,126,353,Ruffles,None,kelpie,0.421979,2015-11-23,https://pbs.twimg.com/media/CUhiJ63WEAAw2qm.jpg
625,668872652652679168,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,11.0,10.0,267,474,Amélie,None,miniature_schnauzer,0.0355366,2015-11-23,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg
624,668852170888998912,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,11.0,10.0,139,408,Bobb,None,golden_retriever,0.903529,2015-11-23,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg
627,668902994700836864,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,11.0,10.0,87,276,Lambeau,None,Brittany_spaniel,0.828425,2015-11-23,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg
621,668779399630725120,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,10.0,10.0,324,627,Kevon,None,Chesapeake_Bay_retriever,0.285508,2015-11-23,https://pbs.twimg.com/media/CUf7UIaWUAEuKFr.jpg
620,668655139528511488,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,11.0,10.0,187,470,Winifred,None,beagle,0.31911,2015-11-23,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg
619,668641109086707712,Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,10.0,10.0,465,943,Hanz,None,pug,0.146311,2015-11-23,https://pbs.twimg.com/media/CUd9ivxWUAAuXSQ.jpg
623,668826086256599040,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,10.0,10.0,112,382,Banditt,None,malinois,0.640185,2015-11-23,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg
584,668994913074286592,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,5.0,10.0,187,389,None,None,English_springer,0.0897633,2015-11-24,https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg
585,669000397445533696,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,11.0,10.0,5501,18634,Terrance,None,Pembroke,0.82294,2015-11-24,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg
580,668975677807423489,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 https://t.co/LqAMlFVBoY,11.0,10.0,495,1151,Jeremy,None,basset,0.605437,2015-11-24,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg
583,668989615043424256,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,3.0,10.0,288,594,Bernie,None,pug,0.917326,2015-11-24,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg
586,669006782128353280,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,12.0,10.0,209,510,Tucker,None,Chihuahua,0.1271779999999999,2015-11-24,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg
582,668986018524233728,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,9.0,10.0,139,477,Ruby,None,Chihuahua,0.00563972,2015-11-24,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg
581,668979806671884288,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,12.0,10.0,291,700,Chaz,None,golden_retriever,0.608537,2015-11-24,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg
589,669216679721873412,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ,8.0,10.0,346,1053,Clarq,None,golden_retriever,0.992758,2015-11-24,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg
588,669203728096960512,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,9.0,10.0,405,884,Samsom,None,pug,0.910452,2015-11-24,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg
587,669037058363662336,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",10.0,10.0,264,571,None,None,Chihuahua,0.803528,2015-11-24,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg
628,668955713004314625,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5,10.0,10.0,63,240,a,None,cocker_spaniel,0.367492,2015-11-24,https://pbs.twimg.com/media/CUibq3uVAAAup_O.jpg
603,668960084974809088,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,10.0,10.0,209,617,Jaycob,None,Chesapeake_Bay_retriever,0.165878,2015-11-24,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg
597,669367896104181761,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip https://t.co/yoB0SM1AAP,10.0,10.0,129,405,Chip,None,basset,0.749394,2015-11-25,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg
629,669573570759163904,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id,10.0,10.0,120,388,Linda,None,West_Highland_white_terrier,0.946828,2015-11-25,https://pbs.twimg.com/media/CUrNmtFWoAAnWCD.jpg
602,669567591774625800,Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicker 9/10 https://t.co/XPLB3eoXiX,9.0,10.0,45,202,Kollin,None,Chihuahua,0.980511,2015-11-25,https://pbs.twimg.com/media/CUrIK1DWoAAhECq.jpg
601,669564461267722241,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/eCRdwouKCl,10.0,10.0,104,335,a,None,toy_poodle,0.623685,2015-11-25,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg
600,669393256313184256,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,10.0,10.0,62,313,Ronduh,None,cocker_spaniel,0.3598429999999999,2015-11-25,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg
599,669375718304980992,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,6.0,10.0,626,1169,Billl,None,Airedale,0.168762,2015-11-25,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg
590,669324657376567296,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,11.0,10.0,182,439,Ralf,None,Cardigan,0.131544,2015-11-25,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg
591,669327207240699904,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,13.0,10.0,101,496,None,None,golden_retriever,0.919584,2015-11-25,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg
592,669328503091937280,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,12.0,10.0,363,904,Kirk,None,Siberian_husky,0.424202,2015-11-25,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg
593,669353438988365824,This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv,10.0,10.0,225,563,Tessa,None,Pembroke,0.2123429999999999,2015-11-25,https://pbs.twimg.com/media/CUoFZTyW4AE70iD.jpg
594,669354382627049472,Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,8.0,10.0,1089,2375,Dug,None,Chihuahua,0.97399,2015-11-25,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg
595,669359674819481600,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,11.0,10.0,103,330,Saydee,None,Labrador_retriever,0.367818,2015-11-25,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg
596,669363888236994561,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend https://t.co/jPkd7hhX7m,10.0,10.0,199,554,None,None,golden_retriever,0.539004,2015-11-25,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg
598,669371483794317312,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,10.0,10.0,148,434,Oliviér,None,Brabancon_griffon,0.483268,2015-11-25,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg
630,669597912108789760,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF,10.0,10.0,131,447,Skye,None,Eskimo_dog,0.595665,2015-11-25,https://pbs.twimg.com/media/CUrjvxiVEAA94dH.jpg
652,669603084620980224,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 https://t.co/MSIbWu4YYs",10.0,10.0,316,844,None,None,Maltese_dog,0.659619,2015-11-25,https://pbs.twimg.com/media/CUroc7QW4AATIff.jpg
653,669625907762618368,This is Penny. She's having fun AND being safe. 12/10 very responsible pup https://t.co/eqeWw67oU7,12.0,10.0,1560,3108,Penny,None,golden_retriever,0.0554081,2015-11-25,https://pbs.twimg.com/media/CUr9NjgU8AEpf5w.jpg
654,669680153564442624,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole https://t.co/IQFZKNUlXx,8.0,10.0,240,582,Shawwn,None,dalmatian,0.141257,2015-11-26,https://pbs.twimg.com/media/CUsuijgXAAE4pdi.jpg
655,669683899023405056,This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA,10.0,10.0,93,338,Kloey,None,Pomeranian,0.998275,2015-11-26,https://pbs.twimg.com/media/CUsx8q_WUAA-m4k.jpg
656,669753178989142016,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tYZa5,10.0,10.0,340,703,Chester,None,Pembroke,0.8584940000000001,2015-11-26,https://pbs.twimg.com/media/CUtw9SAVEAAtFUN.jpg
657,669926384437997569,I've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute https://t.co/9RYY2NtHDw,12.0,10.0,81,338,None,None,Pomeranian,0.984231,2015-11-26,https://pbs.twimg.com/media/CUwOfnDWcAIXryP.jpg
658,669942763794931712,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F,11.0,10.0,131,443,Andru,None,vizsla,0.743216,2015-11-26,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg
659,669970042633789440,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8,10.0,10.0,43,271,Julio,None,miniature_pinscher,0.734744,2015-11-26,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg
660,669993076832759809,This is Zoey. Her dreams of becoming a hippo ballerina don't look promising. 9/10 it'll be ok puppers https://t.co/kR1fqy4NKK,9.0,10.0,70,284,Zoey,None,toy_poodle,0.0865016,2015-11-26,https://pbs.twimg.com/media/CUxLJO8U8AAu6Zu.jpg
670,670003130994700288,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent https://t.co/3NTykJmtHt,10.0,10.0,77,295,Raphael,None,beagle,0.375313,2015-11-26,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg
650,670385711116361728,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S,8.0,10.0,173,487,Larry,None,whippet,0.178027,2015-11-27,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg
651,670374371102445568,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K,12.0,10.0,236,668,Daisy,None,English_springer,0.974936,2015-11-27,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg
669,670338931251150849,This is Butters. He's not ready for Thanksgiving to be over. 10/10 poor Butters https://t.co/iTc578yDmY,10.0,10.0,96,372,Butters,None,cairn,0.245033,2015-11-27,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg
668,670303360680108032,This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 https://t.co/yV3Qgjh8iN,9.0,10.0,107,381,a,None,Shetland_sheepdog,0.380278,2015-11-27,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg
667,670290420111441920,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,11.0,10.0,249,622,Sandra,None,Chihuahua,0.368876,2015-11-27,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg
665,670086499208155136,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/DuQXATW27f",10.0,10.0,217,619,None,None,German_short-haired_pointer,0.273492,2015-11-27,https://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg
664,670073503555706880,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88,10.0,10.0,677,1379,Winston,None,malamute,0.6018859999999999,2015-11-27,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg
663,670061506722140161,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 https://t.co/uQMFKv1vjn",11.0,10.0,288,665,Liam,None,Italian_greyhound,0.329339,2015-11-27,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg
662,670046952931721218,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s https://t.co/465sIBdvzU,11.0,10.0,151,574,Ben,None,Blenheim_spaniel,0.998335,2015-11-27,https://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg
661,670040295598354432,😂😂😂 10/10 for the dog and the owner https://t.co/5iYF0Ci0EK,10.0,10.0,96,656,None,None,borzoi,0.0266596,2015-11-27,https://pbs.twimg.com/media/CUx2F6lVEAAvFev.jpg
